"created_at,""text""";;;
"Fri Nov 13 19:21:24 +0000 2015,""Looking for something different in your cruise travels? Email us at: destwithchar@comcast.net and lets discuss... https://t.co/2UrwjShelM""";;;
"Fri Nov 13 21:35:48 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:41:00 +0000 2015,""@ATTCares I have done that. I have called. They ASSURED me a supervisor would call back. I have yet to receive a call 4 days later.""";;;
"Sat Nov 14 00:05:15 +0000 2015,""@Sworbachev @comcast love my #NC @googlefiber #shirt""";;;
"Sat Nov 14 01:57:38 +0000 2015,""@TMobile @JohnLegere I'm out hundreds of $   stuck with useless equip. due to the duping going on in Pearland Tx.  https://t.co/whgFeDq6yR""";;
"Fri Nov 13 22:58:39 +0000 2015,""RT @UA_Athletics: .@ATT wants you to enter for your chance to win the Ultimate SEC Championship Experience at https://t.co/hRdkoAa023! http�""";;;
"Sat Nov 14 00:15:24 +0000 2015,""@comcastcares thanx""";;;
"Fri Nov 13 21:36:25 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:46:21 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 22:31:42 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 23:42:09 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/VLO1z1D6qd""";;;
"Fri Nov 13 18:58:47 +0000 2015,""Still waiting for my #WinBackCredit since switching to @comcast in July!!  #CutTheCord""";;;
"Sat Nov 14 01:08:33 +0000 2015,""@dish Thanks for providing @ajam in HD, especially at a time like this.""";;;
"Fri Nov 13 20:16:32 +0000 2015,""RT @TheRightBrotha: @SamsungMobile @smiggidy @ATT a truck driver sold never be with out his mobile device #smdh   https://t.co/hCugKGxGIf""";;;
"Fri Nov 13 19:38:42 +0000 2015,""""""@darkdoor: #TMobile: 1/3 of all calls are now #VoLTE - FierceWirelessTech https://t.co/kJ4ylLrYj4""""""";;;
"Sat Nov 14 00:34:45 +0000 2015,""@ATTCares done""";;;
"Fri Nov 13 22:05:55 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 23:05:25 +0000 2015,""@ATT finally""";;;
"Fri Nov 13 18:37:40 +0000 2015,""RT @rcrwirelessnews: .@ATT US customers can now tap into Mexico operations https://t.co/W6V9EQOGo7 https://t.co/6i1faE6e2g""";;;
"Fri Nov 13 23:09:15 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/D5inUfXcFh""";;;
"Fri Nov 13 21:01:51 +0000 2015,""#foodphoto #food #chef #dish #foodeat #foodinlove #cook double decker pecan brie pie click here for recipesourceMor� https://t.co/Yd4oIPtnx1""";;;
"Sat Nov 14 00:01:10 +0000 2015,""@dish You have the WAC, but no WCC when it comes to team notifications in NCAA basketball on your app? Huh?! https://t.co/Lz1LQF8puY""";;;
"Sat Nov 14 00:46:51 +0000 2015,""@VZWSupport no it was sitting on my night stand all day.""";;;
"Fri Nov 13 23:03:35 +0000 2015,""@VZWSupport -FOLLOWERS- so now they're saying my bill has been last due for three months. Crock of shit. PD the fraudulent charges in sept.""";;;
"Fri Nov 13 21:43:16 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/lyhIdaTTLB""";;;
"Fri Nov 13 22:41:13 +0000 2015,""Fellow #veterans take note! #HireAVet  https://t.co/5S6PINDYJj""";;;
"Fri Nov 13 18:36:54 +0000 2015,""Just got real free cell service with #ringplus https://t.co/fXrZTHaP1i Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT""";;;
"Fri Nov 13 23:36:39 +0000 2015,""Oh wow November 22 is my birthday  https://t.co/tJ2IA7Go20""";;;
"Fri Nov 13 18:25:52 +0000 2015,""@VZWSupport followed, won't let me DM you.  I'll try again later""";;;
"Fri Nov 13 22:07:36 +0000 2015,""RT @ValLeichtman: Really frustrated w/ @XFINITY somehow disconnected my @comcastbusiness connection   no one can help me. @comcastcares, do�""";;
"Fri Nov 13 22:09:02 +0000 2015,""@ATTCares done.""";;;
"Fri Nov 13 22:36:11 +0000 2015,""RT @TheAMAs: Tap """"Bad Blood"""" to vote for @taylorswift13   @kendricklamar for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.co/�""";;
"Fri Nov 13 18:58:31 +0000 2015,""RT @HowHandyIsThat: .@Dish Rush Compares Gay Marriage to Pedophilia https://t.co/J9DokJPbAd #StopRush""";;;
"Fri Nov 13 18:12:03 +0000 2015,""@TVKiese @917wvxu @WLWT aren�t there enough @dish and @DIRECTV customers to re Air the shows later still, @Local12 did the same for bbtheory""";;;
"Fri Nov 13 21:13:24 +0000 2015,""Reasons I can't watch @cavs vs @nyknicks tonight on NBA TV: because @dish is pussy https://t.co/jc1sp0T2zQ""";;;
"Fri Nov 13 21:36:07 +0000 2015,""AT&amp";T;" #Retail #Sales Consultants San Francisco Area Stores CA 1000 SIGN ON BONUS!!! in #SanFrancisco at #ATT #job https://t.co/O5owbeavlh""";
"Fri Nov 13 18:20:32 +0000 2015,""@comcastcares No, it's always amazing! If throttling hits my area I'll need to start mailing a hard drive back and forth across the country.""";;;
"Sat Nov 14 01:04:54 +0000 2015,""@ATTCares No fuk u Meg""";;;
"Fri Nov 13 21:45:30 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Sat Nov 14 00:44:27 +0000 2015,""@ATTCares thanks for replying but I can check for updates from my phone also but I was looking for tentative dates. I use galaxys6""";;;
"Fri Nov 13 22:10:01 +0000 2015,""Get ready Houston! @verizon Small Biz Summit! 11/17 #vzwhoustonsmb https://t.co/guSnvuaBuR""";;;
"Fri Nov 13 21:47:41 +0000 2015,""RT @DCMobility: Dupont Circle @ATT store was the 3rd stop on our holiday gift #techcrawl. Here's Regis highlighting smartphone gifts https:�""";;;
"Fri Nov 13 22:23:02 +0000 2015,""@dish do something about my terribly slow wifi""";;;
"Fri Nov 13 19:25:47 +0000 2015,""@ATT you have to worst customer service I have ever encountered. #lies #att""";;;
"Fri Nov 13 18:08:23 +0000 2015,""#comcastcares: mama2twnz I am sorry for the poor tv service experience. Do you still need help at this time? -Joe https://t.co/R4JN4VjaKA""";;;
"Fri Nov 13 19:04:56 +0000 2015,""#Hulu in Talks to Sell Stake to Time Warner https://t.co/BoImDggEij https://t.co/mV9ZMrL8ad""";;;
"Fri Nov 13 21:34:13 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:58:02 +0000 2015,""New #Job #DISH Network Home-Based Satellite TV Technician/Installer Full Time in #Moro, AR, https://t.co/qQCv7BauBo""";;;
"Fri Nov 13 18:55:35 +0000 2015,""#Verizon #Tablet � Verizon launches own-brand Ellipsis 10 tablet � To follow up� https://t.co/Oj8Tp1yNKY #Android https://t.co/EY03gYIeqt""";;;
"Sat Nov 14 01:27:02 +0000 2015,""@TMobileHelp yes and we need to switch out this defective phone as promised!!! It's been so weird not having a phone :(""";;;
"Fri Nov 13 23:31:18 +0000 2015,""@TMobileHelp don't know what dm is.""";;;
"Fri Nov 13 21:19:51 +0000 2015,""@ATTCares again until January. I would like to be able to too up online so when I arrive,I'll be up and running! Save me going to the stor""";;;
"Fri Nov 13 21:33:58 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:56:45 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:40:22 +0000 2015,""@VZWSupport okay I need to get this fixed !! Yes my phone is up to date , no water damage""";;;
"Fri Nov 13 23:18:46 +0000 2015,""@YesqArts @comcast Its one of the most hated companies in america""";;;
"Fri Nov 13 21:49:03 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 20:18:48 +0000 2015,""RT https://t.co/uQjDW01VFp https://t.co/lzgadqIJye #Herbs and #Spices r the #essence of a #dish: � https://t.co/BP2CFG0fHh""";;;
"Fri Nov 13 21:45:41 +0000 2015,""@dish_answers - I will look--Thanks.""";;;
"Fri Nov 13 18:24:14 +0000 2015,""@comcast internally your departments don't know what to do. Issues for almost a month   still no resolution  ??""";;
"Sat Nov 14 00:18:02 +0000 2015,""#comcastcares: CottonCanDee72 Thank you. I'm sorry again for the wait you've had. I'll forward this conversation s� https://t.co/QRslUygjhW""";;;
"Fri Nov 13 18:55:39 +0000 2015,""#Verizon #Tablet � Verizon launches own-brand Ellipsis 10 tablet � To follow up� https://t.co/g6uZMAj2yC #Android https://t.co/eeeLnEsm7e""";;;
"Fri Nov 13 22:13:07 +0000 2015,""#Verizon resurrects activation fees because you're not already giving it enough ... https://t.co/KRLBCRBBPn https://t.co/ZAtiiOKv59""";;;
"Sat Nov 14 00:40:09 +0000 2015,""RT @Panthers: #Panthers fans, enter for a chance to win tickets, pregame passes   gear courtesy of @ATT! [https://t.co/Qgsmqj79PC] https://�""";;
"Fri Nov 13 23:12:38 +0000 2015,""Apply now to work for #DISH as Customer #Care #Representative - Littleton in #Centennial! #job https://t.co/qsTKCEY7Dh""";;;
"Sat Nov 14 01:49:49 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 20:19:03 +0000 2015,""@VZWSupport oooh hahaha now I see. I have to call you guys so you can try to talk me out of it? Haha 1/10 would not recommend.""";;;
"Fri Nov 13 19:02:42 +0000 2015,""#TMobile exec: Convergence between wireline and #wireless will come to the U.S., and we'll have options -  https://t.co/VyjGp886O4""";;;
"Fri Nov 13 19:42:54 +0000 2015,""@TMobileHelp No, thanks. It�s hard enough for T-Mobile to sort it out once";" getting multiple people involved will guarantee failure!""";;
"Fri Nov 13 21:36:26 +0000 2015,""Reserved for Britt Stanford at @verizon ALWAYS https://t.co/BMrAzGLxTq""";;;
"Fri Nov 13 18:44:51 +0000 2015,""We all know what phone @Gabrielfcb10 is gonna buy next...  https://t.co/ASpzMOR7UH""";;;
"Fri Nov 13 19:57:37 +0000 2015,""@dish_answers it's showed tomorrow (delayed). Frustrating""";;;
"Fri Nov 13 21:40:21 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 18:40:28 +0000 2015,""@TMobile #BingeOn can you add Xfinity TV and Xfinity TV Go @TMobileHelp""";;;
"Sat Nov 14 01:08:55 +0000 2015,""@ATTCares Thanks""";;;
"Fri Nov 13 20:33:05 +0000 2015,""RT @SNFonNBC: The @Giants aim to once again take down an undefeated @Patriots team, presented by @Verizon https://t.co/Mk36rS4WwE""";;;
"Fri Nov 13 20:07:46 +0000 2015,""RT @SNFonNBC: The @Giants aim to once again take down an undefeated @Patriots team, presented by @Verizon https://t.co/Mk36rS4WwE""";;;
"Fri Nov 13 21:51:08 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:55:48 +0000 2015,""Just switched to @dish and was super impressed with Robert. He set everything up quickly and efficiently!!""";;;
"Fri Nov 13 21:41:37 +0000 2015,""Hey @verizon how am I paying an arm and leg for your service, sitting at home with Wifi and still have a slow af loading time?""";;;
"Fri Nov 13 23:13:08 +0000 2015,""RT @ZADF_ORG: Fans Are Calling For The Return Of Constantine https://t.co/NdfeY9ka0N #Constantine @Netflix @Hulu @ElRey""";;;
"Fri Nov 13 20:21:04 +0000 2015,""?Best FRIDAY EVER! Our @donorschoose #Chromebooks arrived! Thank you @ATT ??#neverleaving #illbehereallnight #edtech https://t.co/aFKgtiwmS5""";;;
"Fri Nov 13 19:39:29 +0000 2015,""iPhone 6 Plus for Sale  #Dm #Tmobile""";;;
"Fri Nov 13 22:52:37 +0000 2015,""@TMobileHelp i checked the link u sent and it wants me to redo everything all over again ! Com on not again!""";;;
"Fri Nov 13 21:47:00 +0000 2015,""RT @tillisauce: @ATT Not sure where to put this- but I just wanted to say Thank You to Connor at your MQT store for being so helpful this w�""";;;
"Sat Nov 14 01:42:58 +0000 2015,""Guy at @verizon just tried to sell Nathan a drone and then said """"oh will your wife not let you have it?"""" Alright, guy. Watch yourself ?""";;;
"Fri Nov 13 22:30:46 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:36:35 +0000 2015,""#TMobile #LTE � How �Binge On� could blow up in T-Mobile�s face � I personally have very mixed feelings� https://t.co/6qdYf8ujLK #OtherTech""";;;
"Fri Nov 13 23:23:19 +0000 2015,""RT @SnowinRI: #FlashBackFriday w/ @cc_chapman in #TimesSquare for #VZWBuzz in #NYC conference sponsor @verizon FUN *barely slept https://t.�""";;;
"Sat Nov 14 00:12:16 +0000 2015,""Just got real free cell service with #ringplus https://t.co/nk6aVMogjG Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT""";;;
"Fri Nov 13 18:25:04 +0000 2015,""RT @EdwardTufte: #Verizon resurrects activation fees because you're not already giving it enough money https://t.co/m9RayGyj7w via @verge""";;;
"Sat Nov 14 01:13:42 +0000 2015,""RT @alexysgabrielle: How to get a date with your shatterproof Droid ? @verizon #shatterproof #ad  https://t.co/H6c6YDmF3p""";;;
"Fri Nov 13 21:45:54 +0000 2015,""Yeah I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:10:02 +0000 2015,""RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F* ^s it up with an activation fee. COME ON! https:�""";;
"Fri Nov 13 20:21:32 +0000 2015,""@Discover  when will I be able to use applepay at @ATT""";;;
"Sat Nov 14 00:42:56 +0000 2015,""Had to strong arm @COMCAST into giving me a refund on a movie with a """"do you know how many thousands i've paid to you, because i do""""""";;;
"Fri Nov 13 22:55:16 +0000 2015,""Recorded calls showing #Verizon CSR disrespect and disregard will be uploaded on Youtube tonight. @VZWSupport @VerizonSupport. @NBCNews""";;;
"Sat Nov 14 01:38:30 +0000 2015,""EAT A BAG OF DICKS @COMCAST. ON DEMAND DOESN'T WORK, DVR JUST WENT OUT AGAIN. I FUCKING HATE YOU WITH EVERY FIBER OF MY BEING! #TRUESTORY""";;;
"Sat Nov 14 01:10:25 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/aQ6jhEjlq5""";;;
"Fri Nov 13 18:58:58 +0000 2015,""@comcastcares Thank you for the prompt response. As u suggested, I will put it in the middle of the street and light it on fire. Grt advice!""";;;
"Sat Nov 14 01:40:29 +0000 2015,""I'm watching Eliminatorias Copa Mundial 2018 on my Hopper. viendo en este momento....... #EliminatoriasCopaMundial2018 #DISH""";;;
"Fri Nov 13 19:23:25 +0000 2015,""RT @AyeDeeJaye: Yo @ATT ... are y'all ignoring me?""";;;
"Fri Nov 13 21:33:28 +0000 2015,""RT @TheAMAs: Tap """"Where Are � Now"""" to vote @justinbieber @diplo   @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.�""";;
"Fri Nov 13 22:25:49 +0000 2015,""A few Bonds are on #Hulu, I know how I'm chilling tonight. #NoBaeNovember""";;;
"Fri Nov 13 18:14:25 +0000 2015,""@ATTCares One of your metal gang boxes is open down the street. It's possible it's been open since 10/31. Box# F501 in Augusta, GA""";;;
"Fri Nov 13 22:47:42 +0000 2015,""@comcastcares never mind. It's fixed now.""";;;
"Sat Nov 14 01:16:15 +0000 2015,""Preach  https://t.co/lxuX6uOGfI""";;;
"Fri Nov 13 18:10:12 +0000 2015,""#ATT: AT&amp";T;" #Retail #Sales Consultants San Francisco Area Stores CA 1000 SIGN ON BONUS!!! in #SanFrancisco #job https://t.co/srG6zT0jUC""";
"Fri Nov 13 23:02:28 +0000 2015,""@TMobileHelp They said they would send out a LTE booster Monday overnight just like everything else they say it was a lie never sent it out""";;;
"Fri Nov 13 20:55:25 +0000 2015,""Keep nickel and diming your customers #Verizon. @TMobile will be happy to continue taking them from you. #UncarrierX https://t.co/qAXhdBZGbc""";;;
"Fri Nov 13 22:44:58 +0000 2015,""@verizon you have really bad service inside NYC bus terminal port authority""";;;
"Fri Nov 13 21:14:09 +0000 2015,""@TMobileHelp Nevermind. I used Google translate. Does anyone have a clue what's going on there? It never seems like it.""";;;
"Fri Nov 13 23:55:28 +0000 2015,""#foodphoto #food #chef #dish #foodeat #foodinlove #cook Vanilla Creme Brulee MacaronssourceMore cake &amp"; cookies &amp;"... https://t.co/12S5hUl2pG""";
"Fri Nov 13 22:03:12 +0000 2015,""RT @TheAMAs: Tap """"Where Are � Now"""" to vote @justinbieber @diplo   @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.�""";;
"Fri Nov 13 19:25:30 +0000 2015,""Customer retention through freebies is the way forward for smaller #Telecom companies #TMobile unlimited video  https://t.co/GToI3FNSNq""";;;
"Sat Nov 14 01:45:05 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Sat Nov 14 01:16:24 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/J7srS809u8""";;;
"Fri Nov 13 21:23:19 +0000 2015,""@VZWSupport Honestly just thinking about going with a month to month plan somewhere else. Cell plan costs are getting too hard to keep up.""";;;
"Sat Nov 14 01:07:00 +0000 2015,""@TMobileHelp I'm wondering if T-Mobile is offering free calls to France in light of the terrorist attack that took place. #ParisAttacks""";;;
"Fri Nov 13 19:01:45 +0000 2015,""RT @ericisbased: Daily fuck you @verizon tweet""";;;
"Fri Nov 13 18:06:07 +0000 2015,""RT @KatiieFiischer: @_danmast @icedtori @eriin_x0x @pinarobread_ @ATTCares that's why my fam switched to VERIZON""";;;
"Fri Nov 13 18:25:04 +0000 2015,""RT @vincenzolandino: I can stream on @TMobile without eating my data? @JohnLegere, let's get the @52Creative team all in. We'd scrap @Veriz�""";;;
"Sat Nov 14 00:06:35 +0000 2015,""@ATT yo whats with this crap service""";;;
"Fri Nov 13 23:53:40 +0000 2015,""@ComcastCares: #mobile_CareXV My cable box keeps freezing""";;;
"Fri Nov 13 20:53:13 +0000 2015,""Special programming on #FiOS1 starts in 5 min! Live coverage of @LiveEarth int'l concert. On @Verizon channels 501 1 and @go90 app.""";;
"Sat Nov 14 00:30:05 +0000 2015,""@verizon Cloud Report https://t.co/7o19GaVmwT""";;;
"Fri Nov 13 22:32:26 +0000 2015,""RT @TheAMAs: Tap """"Uptown Funk!"""" to vote for @BrunoMars   @MarkRonson for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.co/J9Dv�""";;
"Fri Nov 13 22:04:29 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:38:04 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 18:55:34 +0000 2015,""#Verizon #Tablet � Verizon launches own-brand Ellipsis 10 tablet � To follow up� https://t.co/RdKxsgkUgq #Android https://t.co/TegQ0QynPF""";;;
"Sat Nov 14 00:50:09 +0000 2015,""How is it almost 2016   the @VZWSupport website, a """"leading"""" technology company by the way, is absolutely horrendous   largely unusable?""";
"Fri Nov 13 22:02:46 +0000 2015,""Friday the 13th oh noes!! But @facebook and @comcast are finally working again - for the moment anyway - so it's my lucky day.""";;;
"Fri Nov 13 21:35:36 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
